epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
182,3902.33,0.3218,0.17012,0.00336,0.99665,0.99457,0.99495,0.99216,0.16072,0.06848,0.00261,0.000369415,0.000369415,0.000369415
183,3923.38,0.31132,0.17144,0.00327,0.9919,0.99888,0.99497,0.99324,0.14606,0.06221,0.00237,0.00035998,0.00035998,0.00035998
184,3944.27,0.31886,0.1688,0.0033,1,0.98622,0.99492,0.99146,0.15151,0.06492,0.0024,0.000350648,0.000350648,0.000350648
185,3965.64,0.31384,0.17671,0.00327,0.99727,0.99356,0.995,0.99281,0.15339,0.06721,0.0025,0.000341421,0.000341421,0.000341421
186,3987.22,0.30966,0.16127,0.00327,0.99793,1,0.995,0.9931,0.16071,0.06513,0.00264,0.000332298,0.000332298,0.000332298
187,4008.31,0.31343,0.16999,0.00332,0.99457,0.99476,0.99495,0.9918,0.15849,0.06866,0.00256,0.000323283,0.000323283,0.000323283
188,4029.48,0.3064,0.1614,0.00321,0.99386,0.99185,0.99489,0.99208,0.14904,0.06896,0.00242,0.000314377,0.000314377,0.000314377
189,4050.45,0.3089,0.16757,0.00322,0.99188,0.99566,0.99489,0.99191,0.15367,0.07084,0.00252,0.00030558,0.00030558,0.00030558
190,4071.54,0.31699,0.17283,0.00344,0.98594,0.99728,0.99484,0.99277,0.14649,0.0678,0.00234,0.000296894,0.000296894,0.000296894
191,4092.56,0.30342,0.16598,0.00309,0.99389,1,0.99489,0.99231,0.14993,0.06343,0.0024,0.000288321,0.000288321,0.000288321
192,4113.4,0.30259,0.16377,0.00308,0.99173,1,0.99495,0.99256,0.1457,0.05945,0.0024,0.000279862,0.000279862,0.000279862
193,4134.38,0.30174,0.16327,0.00305,0.99457,0.99551,0.99492,0.99282,0.14482,0.06064,0.00236,0.000271518,0.000271518,0.000271518
194,4155.48,0.29964,0.16223,0.0031,0.99168,0.99728,0.99495,0.99308,0.15218,0.06423,0.00248,0.000263291,0.000263291,0.000263291
195,4176.32,0.31085,0.1672,0.00318,0.98925,0.99984,0.99489,0.99307,0.13978,0.06179,0.00229,0.000255182,0.000255182,0.000255182
196,4197.6,0.30397,0.16677,0.00315,0.99728,0.99651,0.99497,0.99332,0.14693,0.06069,0.0024,0.000247192,0.000247192,0.000247192
197,4218.93,0.28787,0.14989,0.00297,0.99483,0.99457,0.99492,0.99301,0.13929,0.06084,0.00229,0.000239322,0.000239322,0.000239322
198,4240.42,0.28398,0.15421,0.00293,0.99591,0.99185,0.99497,0.99376,0.13197,0.06344,0.00221,0.000231574,0.000231574,0.000231574
199,4261.36,0.29146,0.16595,0.003,0.99728,0.99805,0.995,0.99312,0.13941,0.05971,0.00229,0.00022395,0.00022395,0.00022395
200,4282.36,0.29913,0.16079,0.00312,0.98647,0.99088,0.99476,0.99263,0.13913,0.0719,0.00225,0.000216449,0.000216449,0.000216449
201,4303.38,0.27628,0.15385,0.00286,0.9909,0.99457,0.99489,0.99334,0.1361,0.06439,0.00219,0.000209073,0.000209073,0.000209073
202,4324.31,0.29634,0.15865,0.00303,0.99231,0.98913,0.99492,0.99315,0.13306,0.06425,0.00216,0.000201824,0.000201824,0.000201824
203,4345.21,0.28525,0.15426,0.00301,0.99188,0.99575,0.99492,0.9929,0.13737,0.06178,0.00223,0.000194703,0.000194703,0.000194703
204,4366.22,0.29563,0.1615,0.00305,0.98902,0.99728,0.99489,0.99256,0.13803,0.06353,0.00223,0.00018771,0.00018771,0.00018771
205,4387.31,0.28306,0.15419,0.00297,0.9938,1,0.99495,0.99281,0.13675,0.05889,0.00222,0.000180847,0.000180847,0.000180847
206,4408.55,0.27951,0.15662,0.00283,0.9918,0.99728,0.99495,0.9923,0.14035,0.06174,0.00226,0.000174115,0.000174115,0.000174115
207,4430.52,0.28738,0.15556,0.00298,0.99459,0.99947,0.99495,0.99292,0.14069,0.0575,0.00225,0.000167515,0.000167515,0.000167515
208,4452.01,0.28201,0.14717,0.00298,0.99484,0.99457,0.99497,0.99317,0.13586,0.06084,0.00221,0.000161049,0.000161049,0.000161049
209,4473.21,0.27119,0.14806,0.00279,0.99144,1,0.99497,0.99358,0.13317,0.05449,0.00217,0.000154716,0.000154716,0.000154716
210,4494.36,0.29379,0.16126,0.00297,0.99702,1,0.99497,0.99328,0.13758,0.05834,0.00222,0.000148518,0.000148518,0.000148518
211,4515.38,0.28616,0.16458,0.00291,0.99458,0.99721,0.99495,0.99321,0.13237,0.06162,0.00213,0.000142456,0.000142456,0.000142456
212,4536.33,0.27398,0.15386,0.00278,0.98922,0.99751,0.99489,0.99323,0.13289,0.06365,0.00212,0.000136532,0.000136532,0.000136532
213,4557.56,0.27666,0.15394,0.00276,0.99456,0.99348,0.99486,0.99319,0.12949,0.06358,0.0021,0.000130745,0.000130745,0.000130745
214,4578.85,0.28456,0.15354,0.00283,0.99727,0.99134,0.99492,0.99363,0.1301,0.05954,0.00213,0.000125097,0.000125097,0.000125097
215,4599.9,0.27929,0.14813,0.00291,0.99728,0.99663,0.99495,0.99321,0.13331,0.05704,0.00216,0.000119589,0.000119589,0.000119589
216,4620.97,0.2805,0.1534,0.00282,0.99728,0.99591,0.99495,0.99321,0.13372,0.05579,0.00215,0.000114221,0.000114221,0.000114221
217,4642.31,0.27892,0.1542,0.00283,0.99407,1,0.99495,0.99303,0.1321,0.05475,0.00212,0.000108995,0.000108995,0.000108995
218,4663.58,0.27459,0.14916,0.00276,0.99459,0.99984,0.99497,0.99291,0.12897,0.05432,0.00209,0.000103911,0.000103911,0.000103911
219,4685.11,0.27427,0.15249,0.00279,0.99729,0.99916,0.99495,0.99283,0.12865,0.05396,0.0021,9.89705e-05,9.89705e-05,9.89705e-05
220,4706.62,0.27189,0.14728,0.00279,0.99728,0.99706,0.99497,0.99322,0.1309,0.05583,0.00213,9.41736e-05,9.41736e-05,9.41736e-05
221,4727.93,0.27121,0.14788,0.00275,0.99129,1,0.99495,0.99282,0.13371,0.06145,0.00216,8.95213e-05,8.95213e-05,8.95213e-05
222,4748.92,0.2733,0.15519,0.00283,0.9938,1,0.99497,0.99301,0.13239,0.05538,0.00214,8.50143e-05,8.50143e-05,8.50143e-05
223,4769.83,0.27493,0.14885,0.00287,0.99459,0.99991,0.99492,0.99291,0.1337,0.0575,0.00216,8.06535e-05,8.06535e-05,8.06535e-05
224,4790.79,0.27617,0.14961,0.00273,0.99433,1,0.99495,0.99323,0.13129,0.05339,0.00214,7.64394e-05,7.64394e-05,7.64394e-05
225,4811.68,0.26269,0.14463,0.0028,0.99365,0.99728,0.99489,0.99345,0.12951,0.06024,0.00211,7.23727e-05,7.23727e-05,7.23727e-05
226,4832.66,0.27665,0.14791,0.0029,0.99458,0.99697,0.99495,0.99281,0.13,0.05608,0.00208,6.8454e-05,6.8454e-05,6.8454e-05
227,4853.74,0.26743,0.1471,0.00272,0.99428,1,0.99497,0.99359,0.12768,0.05189,0.00208,6.46841e-05,6.46841e-05,6.46841e-05
228,4874.83,0.27488,0.14961,0.00283,0.99621,1,0.99495,0.99312,0.12827,0.05327,0.00208,6.10634e-05,6.10634e-05,6.10634e-05
229,4895.95,0.28222,0.15673,0.00286,0.99458,0.99795,0.99495,0.9934,0.12849,0.05285,0.00208,5.75926e-05,5.75926e-05,5.75926e-05
230,4917.38,0.27225,0.14452,0.00284,0.99459,0.9994,0.99495,0.99366,0.12649,0.05541,0.00206,5.42722e-05,5.42722e-05,5.42722e-05
231,4938.73,0.27307,0.15097,0.00284,0.9941,1,0.99492,0.99345,0.12657,0.05614,0.00205,5.11027e-05,5.11027e-05,5.11027e-05
232,4960.32,0.2694,0.14857,0.0027,0.99253,1,0.99492,0.993,0.1286,0.05575,0.00208,4.80846e-05,4.80846e-05,4.80846e-05
233,4981.44,0.26816,0.15082,0.00268,0.99397,1,0.99495,0.99357,0.12761,0.05504,0.00206,4.52184e-05,4.52184e-05,4.52184e-05
234,5002.57,0.2731,0.1621,0.00286,0.99459,0.99957,0.99489,0.9927,0.13072,0.05729,0.0021,4.25046e-05,4.25046e-05,4.25046e-05
235,5023.77,0.27269,0.15376,0.00278,0.99458,0.99695,0.99492,0.99324,0.13137,0.05972,0.00212,3.99435e-05,3.99435e-05,3.99435e-05
236,5044.64,0.27207,0.15059,0.00283,0.99458,0.99721,0.99495,0.99275,0.12924,0.05687,0.0021,3.75356e-05,3.75356e-05,3.75356e-05
237,5065.73,0.27106,0.15233,0.00281,0.99161,1,0.99495,0.99264,0.1298,0.0578,0.0021,3.52813e-05,3.52813e-05,3.52813e-05
238,5086.72,0.25267,0.1458,0.00261,0.9919,0.99879,0.99495,0.99242,0.12887,0.05744,0.00208,3.31809e-05,3.31809e-05,3.31809e-05
239,5107.69,0.24922,0.1389,0.00252,0.99159,0.99728,0.99489,0.99328,0.12668,0.05708,0.00206,3.12348e-05,3.12348e-05,3.12348e-05
240,5128.89,0.26697,0.15507,0.00273,0.99439,0.99728,0.99495,0.99284,0.12353,0.05369,0.00199,2.94432e-05,2.94432e-05,2.94432e-05
241,5155.49,0.17068,0.07268,0.00249,0.99403,0.99728,0.99492,0.99257,0.13868,0.06044,0.00224,2.78064e-05,2.78064e-05,2.78064e-05
242,5176.09,0.15108,0.0664,0.00217,0.99459,0.99855,0.99492,0.99281,0.1255,0.05423,0.00203,2.63248e-05,2.63248e-05,2.63248e-05
243,5196.64,0.13898,0.05941,0.00199,0.99443,0.99728,0.99495,0.99264,0.12659,0.05321,0.00204,2.49985e-05,2.49985e-05,2.49985e-05
244,5217.02,0.1415,0.06412,0.00207,0.99434,0.99728,0.99492,0.99258,0.12528,0.05272,0.00203,2.38277e-05,2.38277e-05,2.38277e-05
245,5237.14,0.14129,0.05884,0.00204,0.99458,0.99678,0.99495,0.99282,0.12478,0.05418,0.00202,2.28127e-05,2.28127e-05,2.28127e-05
246,5257.23,0.13828,0.06415,0.002,0.9943,0.99728,0.99495,0.99284,0.12514,0.05341,0.00202,2.19535e-05,2.19535e-05,2.19535e-05
247,5277.37,0.14034,0.06594,0.00205,0.99728,0.99639,0.99497,0.99285,0.12347,0.05209,0.00199,2.12504e-05,2.12504e-05,2.12504e-05
248,5297.7,0.13734,0.06111,0.0019,0.99454,0.99728,0.99497,0.99285,0.1254,0.05307,0.00201,2.07034e-05,2.07034e-05,2.07034e-05
249,5317.79,0.13494,0.06051,0.002,0.9965,0.99728,0.99497,0.99299,0.12507,0.05261,0.002,2.03127e-05,2.03127e-05,2.03127e-05
250,5338.2,0.13527,0.05839,0.00196,0.99425,0.99728,0.99495,0.99296,0.12388,0.05415,0.002,2.00782e-05,2.00782e-05,2.00782e-05
