epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
100,752.953,0.95746,0.36905,0.00557,1,0.99783,0.995,0.79099,0.89154,0.22462,0.00834,0.00132773,0.00132773,0.00132773
101,759.885,0.95612,0.37653,0.00593,0.99087,0.99566,0.99482,0.78289,0.91336,0.23415,0.00838,0.00131593,0.00131593,0.00131593
102,766.868,0.91379,0.3582,0.00538,0.9731,0.99552,0.9941,0.78567,0.89189,0.25364,0.00829,0.00130407,0.00130407,0.00130407
103,774.484,0.88136,0.36504,0.00508,0.98169,0.9838,0.99463,0.78092,0.89755,0.24855,0.00854,0.00129217,0.00129217,0.00129217
104,781.962,0.92747,0.37291,0.00524,0.98165,0.98135,0.99418,0.7733,0.91503,0.26138,0.00878,0.00128022,0.00128022,0.00128022
105,789.33,0.91351,0.33399,0.00546,0.98152,1,0.99446,0.76679,0.90866,0.25625,0.00854,0.00126823,0.00126823,0.00126823
106,796.66,0.87779,0.30373,0.00515,0.98991,0.99083,0.99463,0.78384,0.87616,0.24817,0.00806,0.0012562,0.0012562,0.0012562
107,803.99,0.91862,0.37194,0.00541,0.98174,0.98626,0.99463,0.78266,0.90243,0.2514,0.00843,0.00124413,0.00124413,0.00124413
108,811.074,0.88536,0.33726,0.00536,0.97849,1,0.99445,0.77897,0.95379,0.25176,0.00908,0.00123203,0.00123203,0.00123203
109,818.102,0.92751,0.34267,0.00529,0.99793,0.99083,0.995,0.78694,0.8949,0.2398,0.0082,0.00121989,0.00121989,0.00121989
110,825.377,0.94269,0.37866,0.00545,0.98178,0.98896,0.99473,0.78705,0.86301,0.2336,0.00826,0.00120771,0.00120771,0.00120771
111,832.489,0.92975,0.34734,0.0055,0.99068,0.97522,0.99446,0.77075,0.90232,0.27302,0.00861,0.00119551,0.00119551,0.00119551
112,839.342,0.9106,0.34361,0.00521,0.99073,0.98027,0.99482,0.77623,0.93133,0.25477,0.00922,0.00118327,0.00118327,0.00118327
113,846.563,0.89727,0.33315,0.00511,0.99909,0.99083,0.995,0.77793,0.90518,0.25092,0.00879,0.00117101,0.00117101,0.00117101
114,853.788,0.89394,0.31849,0.00532,0.99346,0.97248,0.99464,0.77204,0.87278,0.24597,0.00814,0.00115872,0.00115872,0.00115872
115,860.665,0.91059,0.36544,0.00534,1,0.99925,0.995,0.77977,0.88653,0.25041,0.00859,0.00114641,0.00114641,0.00114641
116,867.623,0.88739,0.3172,0.00509,1,0.98705,0.995,0.79515,0.87849,0.22945,0.00835,0.00113408,0.00113408,0.00113408
117,874.847,0.86163,0.31932,0.00493,0.99922,1,0.995,0.77696,0.86147,0.21706,0.00787,0.00112173,0.00112173,0.00112173
118,881.544,0.89883,0.33419,0.0052,0.99397,1,0.995,0.77049,0.92365,0.25574,0.0089,0.00110936,0.00110936,0.00110936
119,888.56,0.86794,0.31095,0.00521,1,0.97186,0.99482,0.78716,0.89484,0.24328,0.00822,0.00109697,0.00109697,0.00109697
120,895.595,0.91664,0.3336,0.00546,0.99082,0.99069,0.99482,0.78012,0.92007,0.25444,0.00869,0.00108457,0.00108457,0.00108457
121,902.711,0.91911,0.35278,0.00536,0.99089,0.99786,0.99491,0.79992,0.86256,0.22777,0.0079,0.00107216,0.00107216,0.00107216
122,910.022,0.87383,0.33783,0.00487,0.97984,1,0.99491,0.77522,0.94145,0.23835,0.00929,0.00105974,0.00105974,0.00105974
123,917.025,0.89741,0.31513,0.00518,1,0.99947,0.995,0.79218,0.8612,0.2259,0.0077,0.00104731,0.00104731,0.00104731
124,924.219,0.92414,0.35192,0.0055,0.98197,0.99925,0.99482,0.78493,0.88819,0.24386,0.00818,0.00103488,0.00103488,0.00103488
125,931.399,0.88707,0.33245,0.00493,1,0.96965,0.99455,0.78725,0.88852,0.25804,0.00794,0.00102244,0.00102244,0.00102244
126,938.753,0.87266,0.33279,0.00511,1,0.99078,0.995,0.78562,0.89282,0.23445,0.00798,0.00101,0.00101,0.00101
127,946.075,0.84213,0.30182,0.00469,1,0.99041,0.995,0.79171,0.87967,0.22081,0.00831,0.00099756,0.00099756,0.00099756
128,953.137,0.82719,0.30564,0.00471,0.9974,0.99083,0.995,0.79382,0.88036,0.22741,0.00803,0.000985121,0.000985121,0.000985121
129,960.319,0.89027,0.31238,0.00508,0.99897,0.98165,0.99482,0.7697,0.93062,0.25611,0.00921,0.000972687,0.000972687,0.000972687
130,967.342,0.92029,0.32119,0.00528,1,0.9896,0.995,0.78806,0.86677,0.22305,0.00806,0.000960258,0.000960258,0.000960258
131,974.594,0.86823,0.29408,0.00519,1,0.97966,0.99473,0.7944,0.86096,0.24048,0.00799,0.000947837,0.000947837,0.000947837
132,981.422,0.86488,0.30605,0.00481,0.99999,0.98165,0.99491,0.77839,0.89311,0.25008,0.00842,0.000935426,0.000935426,0.000935426
133,988.776,0.90288,0.31754,0.00547,0.97312,0.9964,0.99463,0.79407,0.87105,0.24421,0.00795,0.000923027,0.000923027,0.000923027
134,996.062,0.85314,0.32194,0.00486,0.98174,0.98654,0.99463,0.79558,0.87008,0.24288,0.00807,0.000910642,0.000910642,0.000910642
135,1003,0.83788,0.29397,0.00468,0.97316,0.99792,0.99473,0.80111,0.87559,0.2318,0.00804,0.000898272,0.000898272,0.000898272
136,1009.77,0.82175,0.29366,0.00448,0.97314,0.99712,0.99446,0.78858,0.88863,0.24169,0.00832,0.00088592,0.00088592,0.00088592
137,1016.67,0.85261,0.31783,0.00476,1,0.99867,0.995,0.79245,0.84918,0.226,0.00776,0.000873588,0.000873588,0.000873588
138,1023.75,0.79998,0.28332,0.00457,1,0.9965,0.995,0.77958,0.87338,0.23398,0.00819,0.000861277,0.000861277,0.000861277
139,1030.69,0.85005,0.28944,0.00506,0.99071,0.97843,0.99454,0.77891,0.84611,0.23647,0.00787,0.000848989,0.000848989,0.000848989
140,1037.81,0.81907,0.29704,0.00464,0.98943,1,0.99482,0.7731,0.90752,0.24239,0.00874,0.000836727,0.000836727,0.000836727
141,1044.84,0.84957,0.31337,0.00488,0.99944,1,0.995,0.78477,0.86915,0.2281,0.00824,0.000824492,0.000824492,0.000824492
142,1051.94,0.8433,0.32589,0.00457,0.98046,1,0.99428,0.79117,0.8682,0.24403,0.00813,0.000812287,0.000812287,0.000812287
143,1058.83,0.80787,0.29679,0.00472,1,0.97964,0.99482,0.79445,0.8831,0.25336,0.00795,0.000800113,0.000800113,0.000800113
144,1066.04,0.82403,0.30042,0.00452,0.99674,0.98165,0.99482,0.79501,0.8923,0.24939,0.00833,0.000787972,0.000787972,0.000787972
145,1073.36,0.82739,0.32478,0.00468,0.9909,0.99873,0.99436,0.79513,0.89031,0.23977,0.00849,0.000775866,0.000775866,0.000775866
146,1080.22,0.81993,0.29735,0.00459,0.98299,0.99083,0.99463,0.79785,0.85294,0.23748,0.00771,0.000763797,0.000763797,0.000763797
147,1087.41,0.85353,0.3422,0.00512,0.9903,1,0.99491,0.77392,0.93145,0.23545,0.00892,0.000751767,0.000751767,0.000751767
148,1094.34,0.83942,0.31345,0.00475,0.99855,1,0.995,0.78302,0.90736,0.23132,0.00858,0.000739778,0.000739778,0.000739778
149,1101.45,0.82497,0.31614,0.00471,0.99811,1,0.995,0.7815,0.91013,0.22975,0.00867,0.000727831,0.000727831,0.000727831
150,1108.39,0.80539,0.2911,0.00462,0.99087,0.99548,0.99445,0.80288,0.84599,0.22873,0.0077,0.000715929,0.000715929,0.000715929
151,1115.49,0.79517,0.30157,0.00444,0.99081,0.98951,0.99473,0.80929,0.83773,0.22894,0.0077,0.000704073,0.000704073,0.000704073
152,1122.52,0.81367,0.29623,0.00466,0.9908,0.98825,0.99482,0.79506,0.89708,0.24537,0.00819,0.000692266,0.000692266,0.000692266
153,1129.38,0.79556,0.30045,0.00462,0.99709,0.99083,0.995,0.80314,0.84423,0.22897,0.00772,0.000680509,0.000680509,0.000680509
154,1136.58,0.79027,0.29428,0.00435,0.98101,0.99083,0.99473,0.79849,0.85112,0.23277,0.00783,0.000668804,0.000668804,0.000668804
155,1143.7,0.82499,0.30064,0.00478,0.98191,0.99597,0.99463,0.78018,0.90112,0.25919,0.00851,0.000657152,0.000657152,0.000657152
156,1151.07,0.82595,0.30696,0.00461,0.96405,0.9842,0.99315,0.78116,0.88243,0.26514,0.00825,0.000645557,0.000645557,0.000645557
157,1158.67,0.77222,0.27548,0.00435,0.99291,0.98165,0.99491,0.79278,0.86238,0.23666,0.00795,0.000634019,0.000634019,0.000634019
158,1165.93,0.8049,0.29883,0.00435,1,0.99669,0.995,0.78462,0.87268,0.24749,0.00815,0.00062254,0.00062254,0.00062254
159,1173.11,0.81371,0.31203,0.00442,0.98567,0.99083,0.99482,0.80121,0.84288,0.24837,0.00766,0.000611123,0.000611123,0.000611123
160,1180.56,0.77346,0.27043,0.00428,1,0.98147,0.99491,0.80237,0.86114,0.23731,0.00792,0.000599768,0.000599768,0.000599768
161,1187.7,0.76813,0.30398,0.00457,0.98942,0.99083,0.99491,0.78465,0.89865,0.25165,0.00835,0.000588479,0.000588479,0.000588479
162,1195.01,0.81545,0.3017,0.0045,0.99944,0.98165,0.99482,0.78643,0.89703,0.24977,0.00825,0.000577255,0.000577255,0.000577255
163,1201.9,0.77203,0.29195,0.00408,0.99081,0.98954,0.99472,0.78459,0.87917,0.24628,0.00813,0.000566101,0.000566101,0.000566101
164,1208.83,0.79125,0.2899,0.00456,0.98198,0.99983,0.99482,0.79244,0.87097,0.2316,0.00799,0.000555016,0.000555016,0.000555016
165,1216.06,0.75061,0.28031,0.00417,0.99688,1,0.995,0.7916,0.87768,0.22295,0.00818,0.000544003,0.000544003,0.000544003
166,1223.09,0.74556,0.27506,0.00439,0.99902,1,0.995,0.79143,0.88078,0.22714,0.00793,0.000533064,0.000533064,0.000533064
167,1230.6,0.77548,0.25094,0.00426,0.99048,0.98165,0.99455,0.80112,0.85759,0.23743,0.00789,0.0005222,0.0005222,0.0005222
168,1237.33,0.79905,0.28458,0.00459,0.99365,1,0.995,0.80887,0.82502,0.22346,0.00752,0.000511413,0.000511413,0.000511413
169,1244.36,0.76596,0.28162,0.0045,0.99619,0.99083,0.995,0.79164,0.87772,0.23713,0.0081,0.000500705,0.000500705,0.000500705
170,1251.33,0.76765,0.27318,0.00435,0.99837,1,0.995,0.80699,0.85191,0.21907,0.00767,0.000490077,0.000490077,0.000490077
171,1258.14,0.76593,0.27702,0.00435,0.97286,0.98651,0.99427,0.79083,0.86757,0.25586,0.00792,0.000479531,0.000479531,0.000479531
172,1264.89,0.76404,0.28095,0.00426,0.99584,0.98165,0.99473,0.80227,0.855,0.2502,0.00771,0.00046907,0.00046907,0.00046907
173,1271.95,0.79014,0.29359,0.00426,1,0.98991,0.995,0.80081,0.84421,0.22844,0.0077,0.000458693,0.000458693,0.000458693
174,1278.85,0.73374,0.25545,0.00408,0.97133,1,0.99464,0.80741,0.84592,0.24386,0.00764,0.000448404,0.000448404,0.000448404
175,1286.13,0.7777,0.29642,0.00433,0.98805,1,0.99491,0.79337,0.87953,0.2431,0.00824,0.000438203,0.000438203,0.000438203
176,1292.89,0.75457,0.25667,0.00434,0.9986,1,0.995,0.79408,0.8694,0.23037,0.00795,0.000428093,0.000428093,0.000428093
177,1299.91,0.77566,0.27028,0.00419,0.99081,0.98925,0.99472,0.78859,0.89092,0.2724,0.00801,0.000418074,0.000418074,0.000418074
178,1307.01,0.77995,0.27207,0.00441,1,0.98902,0.995,0.7908,0.88765,0.23946,0.00819,0.000408149,0.000408149,0.000408149
179,1313.83,0.75451,0.27242,0.00433,0.99036,0.99083,0.99491,0.80281,0.85916,0.22944,0.00775,0.000398319,0.000398319,0.000398319
180,1320.83,0.74253,0.27298,0.00389,0.98048,0.98165,0.99454,0.81025,0.85843,0.25708,0.00771,0.000388586,0.000388586,0.000388586
181,1327.91,0.7336,0.28849,0.00408,0.99794,1,0.995,0.80533,0.84732,0.22233,0.00774,0.00037895,0.00037895,0.00037895
182,1334.54,0.77832,0.28409,0.00431,0.99696,0.99083,0.995,0.80308,0.85257,0.22466,0.00792,0.000369415,0.000369415,0.000369415
183,1341.76,0.73482,0.26405,0.00403,0.98975,0.99083,0.99491,0.80395,0.86202,0.24213,0.00791,0.00035998,0.00035998,0.00035998
184,1348.38,0.75488,0.27782,0.00419,0.9909,0.99875,0.99482,0.80892,0.83785,0.22847,0.00757,0.000350648,0.000350648,0.000350648
